Word,Count
avenues,1
doctoral,1
dissertation,1
listing,1
newcomer,1
learners,1
jason,1
furman,1
blocks,1
arabia,1
road_transport,1
spicker,1
carbon_footprint,1
safeguards,1
consultancy,1
climate_risks,1
foreign_direct_investment,1
super-trends,1
inflows,1
age-based,1
household,1
systematizing,1
frameworks,1
variety,1
social_impacts,1
climate_change_adaptation_policy_and_planning,1
coal_power,1
key,1
capacity-building,1
disaster_insurance,1
punctuations,1
environmental_governance,1
milestones,1
coalitions,1
human_wellbeing,1
pending,1
attenuated,1
loss,1
supervisors,1
triple,1
networking,1
eternal,1
trade-offs,1
climate-related,1
global_biodiversity_framework,1
prudential_regulation,1
sustainable_and_responsible_investment,1
path-dependency,1
agricultural_insurance,1
flow,1
estimates,1
climate-vulnerable_developing_countries,1
kunming-montreal,1
community_resilience,1
international_actors,1
fund_markets,1
digitalization,1
climate_regulation,1
prioritization,1
rebuilding,1
herder,1
polluter,1
pays,1
wait,1
hydrogen,1
technical,1
multi-stakeholder,1
football,1
multi-system,1
needed,1
evidence-informed,1
ocean-based,1
removal,1
greenhouse,1
zero-carbon,1
public_investment,1
bargains,1
consolidating,1
investments,1
2003,1
climate-friendly,1
decriminalization,1
farm,1
dietary,1
fork,1
attempts,1
left-right,1
spectrum,1
eu-wide,1
acf,1
irish_agriculture,1
minimize,1
optimization,1
semi-arid,1
pact,1
increasing,1
signals,1
paul,1
scope,1
became,1
roe,1
culture,1
lived_experience,1
increased,1
9781032269719,1
travel,1
distance,1
abortions,1
births,1
stadiums,1
suicide,1
quasi,1
idea,1
refundable,1
visitation,1
recidivism,1
ball,1
223,1
forecasts,1
sports,1
allan,1
towers,1
institution,1
dualisation,1
scholarships,1
cambodia,1
social_mobility,1
toxic,1
skills,1
ivory,1
equality,1
contents,1
faculty,1
ruth,1
enid,1
zambrana,1
rutgers,1
310,1
40,1
978-0813592978,1
nongovernmental,1
enhances,1
nationwide,1
distributive_politics,1
preexisting,1
harnessing,1
profit,1
max,1
hannah,1
redress,1
hesselgreaves,1
rob,1
wilson,1
9781316514160,1
melissa,1
hawkins,1
lowe,1
royal,1
public_debt,1
physicians,1
movement,1
nurse,1
stephen,1
winter,1
9781009082662,1
heterogeneous,1
detection,1
avoidance,1
harmful,1
bmi,1
reported,1
adolescent,1
evictions,1
psychiatric,1
column,1
yes,1
researchers,1
online,1
cautious,1
generalizing,1
let,1
perfect,1
affordable,1
brookings,1
sheri,1
erratum,1
geert,1
supplements,1
4,1
incomes,1
plastic,1
pollution,1
gerry,1
nagtzaam,1
0328,1
calster,1
2691,1
kourabas,1
elena,1
karataeva,1
parental,1
households,1
stamp,1
christopher,1
busso,1
cloth,1
7,1
alice,1
pdf,1
helping,1
men,1
diane,1
w,1
schanzenbach,1
maturing,1
help,1
minding,1
8,1
unconditional,1
salaries,1
1761,1
brief,1
epub,1
1762,1
areas,1
infant,1
havens,1
oakland,1
ca,1
42,1
essential,1
generosity,1
reinforcement,1
wealth,1
complementarities,1
tolerate,1
moderate,1
bear,1
tight,1
disparities,1
bans,1
purview,1
fed,1
dual,1
loose,1
active_labour_market_policy,1
onset,1
earnings,1
fall,1
schroedel,1
reith,1
jean,1
trenches,1
prices,1
allowing,1
consumers,1
gain,1
loxley,1
pump,1
hours,1
schedules,1
john,1
public_perceptions,1
hajer,1
drinking,1
contaminant,1
concentrations,1
birth_outcomes,1
jesse,1
substitution,1
rulings,1
waste,1
coronationalism,1
accommodation,1
ict,1
delivered,1
message,1
cube,1
depth,1
user_co-creation,1
policy-oriented,1
homestay,1
asylum_seekers,1
compromises,1
creating,1
productive,1
workforce,1
homogeneity,1
blind,1
spots,1
stewardship,1
quasi-markets,1
receiving,1
clashes,1
imbalance,1
interface,1
walking,1
tightrope,1
active_representation,1
representative_labour,1
non-managerial,1
absenteeism,1
strategy_implementation_effectiveness,1
politics-administration,1
government_crisis_messaging,1
inhibitors,1
citizen_online_engagement,1
compliance_with_policies,1
public_leadership,1
peacebuilding,1
violently,1
societies,1
salient,1
stimulators,1
structure,1
bayesian,1
art,1
new_public_service,1
rapid,1
fashions,1
gothenburg,1
willing,1
emergency_preparedness,1
value-in-use,1
mutuality,1
ai-enabled,1
complexities,1
fast,1
digitization,1
socio-materiality,1
reallocations,1
aims,1
tripod,1
trust-based_leadership,1
audits,1
words,1
fashion,1
force,1
interorganizational,1
co-producing,1
professionalism,1
street-level_managers,1
enabling,1
public_reform,1
public_trust,1
instrumental_variable,1
value_propositions,1
institutional_work,1
public_management_research,1
rule-bending,1
enhanced,1
practice_collaboration,1
community-led,1
mutual,1
supplementary,1
adversarial,1
validation,1
latin,1
preconditions,1
thick_concept,1
public_service_organizations,1
archetypes,1
tension,1
machine-learning,1
corporations,1
public_school_efficiency,1
spreading,1
german_police,1
empirically,1
grounded,1
orchestration,1
deliberate,1
organizational_formalization,1
orientation,1
public_service_delivery_networks,1
dependence,1
government-created,1
street_level_bureaucrats,1
ability,1
deliver,1
fraught,1
productivity,1
user-orientation,1
environmental_protection,1
deep,1
transformative_learning,1
labs,1
vancouver,1
auckland,1
set,1
convergence,1
facilitating,1
inter-departmental,1
approval,1
impetus,1
voicing,1
renegotiations,1
anxiety,1
drive,1
buy,1
love,1
grant,1
collaborators,1
supplementers,1
purchasers,1
socio-technical,1
sufficiency,1
collaborations,1
hospital_executives,1
urbanized,1
arising,1
amalgamation,1
merely,1
economies_of_scale,1
vehicle,1
privatizers,1
futures,1
migrant_workers,1
guangdong,1
algorithms,1
representative-represented,1
matrix,1
relevance,1
wicked_problems,1
necessity,1
hrm_autonomy,1
paradoxical,1
institutional_logics,1
forms,1
finnish,1
cluster_analysis,1
upwards,1
sidewards,1
outwards,1
downwards,1
memoriam,1
gyorgy,1
jenei,1
irvine,1
lapsley,1
local_economic_development-by-project,1
differencing,1
qca,1
maturity,1
talent_management,1
amalgamations,1
ways,1
pro,1
team-based,1
along,1
management_reform,1
organizational_climate,1
co-regulation,1
grenoble,1
minusma,1
intelligence,1
visionary,1
enterprise,1
unethical_behaviour,1
innovators,1
connective,1
updating,1
public_accountability,1
conceptual_framework,1
performance_management,1
digital_technology,1
simplify,1
travelling,1
ethical_leadership,1
thematic_analysis,1
responsibilization,1
lab,1
tackling,1
city_competitiveness,1
30-year,1
public_sector_creativity,1
interactive,1
reward_equity,1
pakistan,1
value_conflicts,1
economies_of_worth,1
favourites,1
display,1
satisficing,1
maximizing,1
laboratory_experiment,1
adopting,1
philosophies,1
management_gurus,1
tailor,1
similarities,1
forward,1
made,1
socioeconomic,1
brooklyn,1
obliging,1
asserting,1
insufficiency,1
ambivalence,1
agency_autonomy,1
patrons,1
efforts,1
vouchers,1
philanthropic,1
job-fit,1
high-performance,1
high-empowerment,1
moderators,1
organizational_commitment,1
differing,1
group-based_pay_for_performance,1
broaden,1
post-covid,1
entanglements,1
q,1
hybrid_professional_managers,1
thwarted,1
occupational,1
administrative_capacity,1
strategic_planning,1
innovative_behaviours,1
servant_leadership,1
climates,1
nanjing,1
possible-worlds,1
open_innovation,1
chances,1
mobilizing,1
sense_of_community_responsibility,1
soc-r,1
transformative_resilience,1
reshape,1
public_service_provision,1
perceived_legitimacy,1
stewardship_to_society,1
corporatization,1
institutional_pressures,1
publicly,1
owned,1
internalizing,1
colombian,1
ai-driven,1
privacy_paradox,1
really,1
privacy,1
increase,1
hierarchies,1
reactive_transparency,1
sustainability_transitions,1
directionality,1
locus,1
transformative,1
innovation_policy,1
organisations,1
patchwork,1
medicine,1
re-stratification,1
delicate,1
role_ambiguity,1
lead,1
elderly,1
israel,1
relative,1
prosocial,1
red_tape,1
originating,1
affective_commitment,1
blending,1
boundary_objects,1
segregating,1
hybridization,1
publicness,1
acute,1
effectively,1
chatbots,1
entities,1
public-private_relationships,1
quilt,1
weberianism,1
1980s,1
contractual,1
comparing_police,1
dialectical,1
preventive,1
relational,1
local_governance,1
mayors,1
lifecycles,1
public_service_innovation,1
acrobatics,1
policy-centred,1
specifications,1
payment,1
outcome-based,1
leaving,1
green_tape,1
within_police,1
applause,1
public_service_ethos,1
conflicts,1
post-employment,1
ambiguity,1
myopia,1
inter-municipal_cooperation,1
public_officials,1
interpretation,1
reprioritization,1
unbiased,1
private_sectors,1
ability-job,1
fit,1
civil_service,1
market_competition,1
regulatory_compliance,1
fragile,1
opportunity,1
fiscal_monitoring_and_intervention,1
boundaries,1
data_professionals,1
system-level_bureaucrats,1
even,1
slow,1
inefficient,1
paola,1
ignazio,1
lauren,1
f,1
klein,1
mit,1
emanuela,1
ceva,1
maria,1
ferretti,1
feminism,1
malaysia,1
institutional_analysis,1
abdillah,1
noh,1
nadia,1
h,1
yashaiya,1
scientific,1
catherine,1
invitation,1
mena,1
tradeoff,1
northampton,1
cognition,1
louise,1
comfort,1
mary,1
lee,1
rhodes,1
public_service_motivation_and,1
decline,1
politicized,1
centering,1
whiteness,1
dialogues,1
see,1
affordances,1
agile,1
much,1
damage,1
perches,1
frontiers,1
lazy,1
theorist,1
59,1
160,1
53,1
05,1
ebook,1
9781032055428,1
dwight,1
waldo,1
stillman,1
destiny,1
documentation,1
impacts_equity,1
efficacy,1
judicial,1
officer,1
broke,1
becomes,1
excess,1
329,1
heritage,1
guaranteed,1
cyber,1
revisited,1
prevalence,1
theories,1
theorizing,1
function,1
hardwiring,1
motives,1
attraction,1
threats,1
commencement,1
rigidity,1
information_use,1
duration,1
wartime,1
give,1
match,1
job_satisfaction,1
designs,1
searing,1
r,1
dennis,1
revenio,1
weisbuch,1
baltimore,1
md,1
johns,1
hopkins,1
normal,1
perfecto,1
aquino,1
jalagat,1
cassuto,1
books,1
strengthen,1
rogger,1
christian,1
schuster,1
corporatisation,1
marieke,1
genugten,1
robert,1
leonard,1
mikaelian,1
andreas,1
deformation,1
neutral,1
complicity,1
optimizing,1
driving,1
mega,1
21st,1
century,1
hagedorn,1
graduate,1
krogh,1
annika,1
agger,1
triantafillou,1
bingley,1
emerald,1
phd,1
build,1
bart,1
voorn,1
rhys,1
alexander,1
invisible,1
indispensable,1
lowly,1
request,1
proposals,1
submission,1
david,1
coen,1
katsaitis,1
andrews,1
matia,1
vannoni,1
everything,1
plunder,1
transformed,1
donald,1
cohen,1
allen,1
strengthening,1
guardian,1
baehler,1
karen,1
ulf,1
papenfuß,1
harald,1
torsteinsen,1
cham,1
citizen_involvement,1
five,1
airports,1
followership,1
chilean,1
rosemond,1
brisbane,1
limelight,1
carolyn,1
barnes,1
ann,1
arbor,1
overburdening,1
joint,1
purchasing,1
social_equity,1
sum,1
racism,1
everyone,1
prosper,1
heather,1
mcghee,1
random,1
house,1
talking,1
michael,1
social_justice,1
meta,1
black,1
brown,1
revenue,1
alter,1
receives,1
traffic,1
musheno,1
moody,1
piloting,1
gender_representation,1
nair,1
remote,1
transformational_leadership,1
collapse,1
emergency_management,1
jail,1
limited,1
reference,1
willingness,1
maynard,1
hollowing,1
einat,1
lavee,1
cops,1
counselors,1
stories,1
2nd,1
expanded,1
citations,1
driver,1
indiana,1
performance_feedback,1
crédibilité,1
eight,1
prepared,1
proclivity,1
adaptive_capacity,1
digitally-induced,1
cross-national,1
stereotypes,1
data_manipulation,1
like,1
official,1
ranking,1
looking,1
third_sector,1
historical_institutionalism,1
contractual_fairness,1
public_infrastructure_projects,1
appearing,1
égalité,1
liberté,1
partner,1
fda,1
thought,1
confirm,1
judgment,1
accessibility,1
routines,1
intentional,1
tactics,1
renew,1
serving,1
historically,1
marginalized,1
linkages,1
interdependencies,1
dividends,1
collaborating,1
reputable,1
interagency_collaboration,1
sreeja,1
macmillan,1
ride,1
22,1
stereotyping,1
dominant,1
professions,1
businesses,1
and_equity,1
insourcing,1
terrorism,1
july,1
2011,1
woman,1
attack,1
imprinting,1
contested,1
directors,1
temporary,1
fancy,1
seeing,1
uncovering,1
congruity,1
odd,1
palgrave,1
entrepreneur,1
computational,1
corpus,1
linguistics,1
exemplification,1
frontlines,1
aspirations,1
extremism,1
tanzania,1
networker,1
nutrition,1
validating,1
scales,1
micro,1
feminine,1
juvenile,1
florida,1
inequity,1
supplemental,1
repeated,1
sectional,1
color,1
charles,1
reward,1
county,1
chief,1
pull,1
problematizing,1
confronting,1
challengers,1
champions,1
goodsell,1
heads,1
weaver,1
tapestry,1
teaching,1
practical,1
meagan,1
jordan,1
sergio,1
fernandez,1
total,1
top,1
stringent,1
affiliation,1
gains,1
born,1
protests,1
digital_technologies,1
symbolic_representation,1
uk_police,1
acquisition,1
federalism,1
stockpile,1
complements,1
substitutes,1
coping,1
dimension,1
searching,1
benign,1
ambidextrous,1
governor,1
employee_satisfaction,1
fairness_of_performance_evaluations,1
short,1
re-evaluating,1
generations,1
year,1
67,1
european_union_politics,1
rule-of-law,1
neighbourhood,1
west_divide,1
rule_of_law_interventions,1
east-west_divide,1
public_attitudes,1
nationalists,1
regional_investment_aid,1
of_fdi-led,1
policy_growth,1
overload,1
triage,1
post-gdpr,1
fsqca,1
needs,1
cares,1
defensive,1
cultural_liberalism,1
card,1
neither,1
responsive,1
political_actors,1
socio-economic_governance,1
monsters,1
imperative,1
1998,1
antidote,1
1961,1
divisions,1
east-west,1
north-south,1
compared,1
slide,1
visualization,1
briefings,1
60,1
data_protection_authorities,1
re-bordering,1
seriously,1
closures,1
surveillance,1
emu,1
champion,1
agenda-responsiveness,1
right-wing_populist_parties,1
maintaining,1
compound,1
bordering,1
ernst,1
surrogacy,1
haas,1
liberal,1
nationalism,1
double-edged,1
frugal,1
votes,1
mep,1
liberalisation,1
detectives,1
parasocial,1
controls,1
sovereign,1
schengen,1
realpolitik,1
gefühlspolitik,1
strategically,1
narrating,1
european_union_at,1
objects,1
collective_action_clauses,1
constituency,1
homonegativity,1
frames,1
measure,1
method,1
domain,1
transnationalism,1
redistributive,1
fine,1
eve,1
moral_hazard,1
movements,1
indirect,1
content,1
carbon-polluting,1
industrial_sectors,1
winners,1
losers,1
globalization,1
manufacturing,1
composition,1
dis,1
borders,1
unfairness,1
regional_heterogeneities,1
technocratic,1
syndrome,1
stagnation,1
locality,1
place-based_resentment,1
dissatisfaction,1
spatial_segregation,1
declines,1
green_transition,1
reconfigurations,1
heterogenous,1
anti-covid,1
got,1
wanted,1
agenda_setting,1
costly,1
explanations,1
respond,1
questions,1
business_preferences,1
piper,1
data_governance,1
falling,1
right-wing_populism,1
discontent,1
left-behind_places,1
payback,1
recession,1
paying,1
natives,1
migrants,1
erode,1
electoral_punishment,1
whose,1
affected,1
cost,1
varying,1
court-curbing,1
expert_groups,1
citation_analysis,1
mass,1
self-reliance,1
go,1
european_integration,1
core_state_powers,1
commissioner,1
judges,1
judging,1
responsibilities,1
court,1
bundesverfassungsgericht,1
welfare_state_sustainability,1
2014,1
1999,1
internet,1
repetition,1
precedent,1
rhetoric,1
bread,1
roses,1
expansion,1
buoys,1
migrant,1
anti-immigrant,1
rates,1
depoliticised,1
regulators,1
rationing,1
drugs,1
quest,1
liberties,1
freedom,1
pre-emptive,1
depoliticisation,1
foreign_investment,1
blaming_strategies,1
growth_models,1
ideologies,1
policy_space,1
preserving,1
old,1
reputation-building,1
inputs,1
kind,1
blame,1
gender-sensitive,1
sanctions,1
evidence-based_policy,1
deadlocked,1
energy_policy,1
discourse_analysis,1
manoeuvring,1
transforming,1
blood,1
bind,1
presence,1
unity,1
alsace-moselle,1
dissent,1
tv,1
ep,1
eurovision,1
voting_behaviour,1
protecting,1
reviewer,1
religion,1
catalonia,1
export,1
subsidies,1
european_elections,1
challenged,1
politicize,1
fiction,1
identifying,1
tax_avoidance,1
inflating,1
sweat,1
policy_evaluation,1
guardians,1
regulatory_state,1
solutionism,1
business_power,1
tech-driven,1
cybersecurity,1
enisa,1
constructing,1
expertise,1
back-door,1
defence,1
treaties,1
weaponising,1
rule-makers,1
rule-takers,1
ripples,1
stakeholder_consultations,1
or_legitimacy,1
argument,1
voter,1
false,1
health_security,1
s_legitimacy,1
medicines,1
analysing,1
enforcers,1
eu_law,1
unbind,1
policy-opinion,1
respecting,1
social_planner,1
unexpected,1
activist,1
climate-neutral_economy,1
immigrant,1
electoral_participation,1
sober,1
look,1
securitization,1
tech,1
widening,1
floor,1
reads,1
remains,1
contraction,1
computational_simulations,1
institutional_reforms,1
cjeu,1
public-service,1
vaccine_hesitancy,1
supports,1
affirmative,1
rift,1
detraction,1
others,1
of_european_commission,1
battery,1
issue_ownership,1
problem_indicators,1
differentiated_policy_implementation,1
legal_certainty,1
thermostat,1
elections,1
timely,1
account-holding,1
lot,1
mobilisation,1
ratification,1
ceta,1
economic_nationalism,1
wars,1
eu-us,1
dropping,1
bandwagon,1
puzzle,1
civil_society,1
intense,1
cleavage,1
preferential,1
ttip,1
split,1
social-democrats,1
transposition,1
supplementing,1
deterrents,1
issue_voting,1
cap,1
exceptionalist,1
placebo,1
withdrawal,1
symptoms,1
party_factions,1
british_foreign_policy,1
northern_ireland,1
retreat,1
unilateralism,1
muscular_unionism,1
parallel,1
arrangement,1
divergent,1
drifting,1
products,1
best,1
trade-sustainability,1
sustainable_development,1
1993,1
story,1
orbiting,1
overview,1
westminster_model,1
masculinised,1
detecting,1
anticipatory,1
asylum_policy,1
co-operation,1
employment_policy,1
membership,1
drift,1
simultaneously,1
de-europeanising,1
disengaging,1
machinery,1
fiasco,1
dangers,1
muddling,1
omnishambles,1
large,1
gender_equality,1
policy-taking,1
subunits,1
online_schooling,1
19_measures,1
joined,1
up_government,1
counteract,1
siloism,1
fragmentation,1
formal_independence,1
extracting,1
exceptional,1
multilingual,1
advantage,1
legal,1
texts,1
merits,1
national_quality_framework,1
alcohol,1
commenting,1
bureaucratic_policymaking,1
industrial_safety,1
affidavit,1
distributive,1
private_governance,1
establish,1
fashioning,1
competitive,1
seddon,1
90,1
284652,1
brandeis,1
regulated,1
eye,1
central_bank_independence,1
doors,1
communicative,1
multistakeholder,1
icann,1
zealand,1
contagion,1
imf,1
exits,1
revolving,1
complementarity,1
disclosure,1
multiplicity,1
legitimization,1
regulatory_impact_assessment,1
evidential,1
reasoning,1
taming,1
real_estate,1
boom,1
macroprudential,1
stealth,1
statistical,1
twail,1
hardening,1
corporate_accountability,1
commodity,1
european_union_deforestation,1
detail,1
decolonizing,1
comment,1
esg,1
logic,1
investigations,1
private_companies,1
religious_schools,1
grammar,1
jens,1
arnoltz,1
embedded,1
induced,1
dualization,1
maintenance,1
ultra,1
conceptualizing,1
wrongdoing,1
punitiveness,1
bureaucratic_constraints,1
european_union_laws,1
coding,1
machine,1
overlap,1
juxtaposition,1
in_police,1
throughout,1
trusted,1
aquaculture,1
auditee,1
gender_congruence,1
manager-employee,1
enforce,1
conservation,1
disappearance,1
public_provider,1
system_of_choice,1
auditor,1
boundary-spanning,1
sample,1
multilevel_governance,1
design_interventions,1
probing,1
open_government_data,1
priority,1
primary_care,1
decentred,1
asymmetry,1
receive,1
representative,1
global_value_chains,1
technological,1
user_and_community,1
co-delivery,1
prevention_activities,1
relevant,1
features,1
participatory_budgeting,1
informal_collaboration,1
from_police,1
separating,1
tolerance,1
crisis_lifecycle,1
policy_effectiveness,1
vulnerability-based,1
multicase,1
integrative,1
transformational-transactional_leadership,1
pro-organizational,1
burden,1
situations,1
credibility,1
bond,1
iron_triangle,1
recess,1
derivatives,1
properties,1
mifepristone,1
approvals,1
preference,1
risk_regulation,1
cultures,1
channels,1
deceptive,1
incomplete,1
reputation_management,1
regulatory_agencies,1
institutional_design,1
analytic,1
bureaucratic_resistance,1
justified,1
sustainability_assurance,1
divided_government,1
solvit,1
internal_market,1
european_administrative_networks,1
choice_architecture,1
behavioral_audits,1
ruling,1
numbers,1
eurozone,1
vivien,1
schmidt,1
involving,1
experimentalist,1
participatory_regulation,1
standards,1
rebecca,1
perlman,1
unofficial,1
intermediation,1
hazardous,1
chemicals,1
capital_allocation,1
index,1
providers,1
liability,1
orders,1
quasi-natural,1
commercialized,1
offer,1
arts,1
subsector,1
seeding,1
intermediary,1
obtaining,1
coercion-discretion,1
giving,1
contractors,1
scandinavian,1
grading,1
student,1
scores,1
director,1
entrepreneurial,1
enforcing,1
chiefs,1
accrual-based,1
disrupted,1
challenging,1
effectiveness-centric,1
permanent,1
senior,1
enable,1
instability,1
israeli,1
storms,1
destructed,1
bending,1
expenditure,1
tels,1
constraining,1
non-teleworkers,1
coworkers,1
occupation,1
corporation,1
rule,1
stimulus-oriented,1
granting,1
cutback,1
rule_of_law,1
altruism,1
distrust,1
misfits,1
learnt,1
diagnosing,1
collective_learning,1
cognitive_biases,1
gramscian,1
scientific_experts,1
declining,1
traveller,1
powering,1
puzzling,1
stood,1
transform,1
core,1
taking,1
audience,1
hesitancy,1
preparation,1
calibrating,1
immune,1
high-performing,1
discriminate,1
attention,1
capability,1
prefecture-level,1
csr,1
activities,1
reopening,1
vacuum,1
several,1
mitigate,1
strain,1
preemptive,1
interventions,1
loves,1
lockdowns,1
containment,1
accounting,1
metropolitan,1
standard,1
conflation,1
affairs,1
concerns,1
portrayal,1
codes,1
conduct,1
labor_conditions,1
trustworthy,1
european_union_ai,1
trustworthiness,1
celebrity,1
port,1
european_union_and,1
make-or-buy,1
achieving,1
solo,1
pas,1
deux,1
economic_development,1
factor,1
120,1
seoul,1
translate,1
indices,1
vioxx,1
traceability,1
mineral_supply_chains,1
substance,1
international_financial_system,1
cbdc,1
intermediaries,1
istanbul_convention,1
regulatory_discretion,1
private_regulatory_governance,1
subjectivities,1
limiting,1
gold,1
adversarialism,1
opportunistic,1
grabbing,1
agencification,1
rural_areas,1
parks,1
yangtze,1
grassroots,1
adaptability,1
hierarchy,1
provided,1
anything,1
tumultuous,1
events,1
resource-based,1
relates,1
encounter,1
river,1
intrinsic,1
post-communist,1
promote,1
felt,1
echelon,1
females,1
forging,1
interagency,1
renewal,1
confirmation,1
expectation,1
customs,1
delta,1
tourism,1
matching,1
mortality,1
generally_accepted_performance_principles,1
gapp,1
performance-based,1
cross-provincial,1
previous,1
allocation,1
cross-level,1
identification,1
quasi-experimental,1
explain,1
indebtedness,1
correlates,1
fear,1
cameroon,1
